"Duration","Distance","Latitude","Longitude","AltitudeOriginal","AltitudeCorrected","OriginalPace","HeartRate","Cadence","PowerCalculated",
"1","2.4122","43.690382","-79.27707","128","124","461","158","82","199",
"1","2.41439","43.690393","-79.277059","128","124","462","158","82","199",
"1","2.41656","43.690409","-79.277038","128","124","462","158","82","197",
"1","2.41872","43.690425","-79.277027","128","124","463","157","82","195",
"1","2.42086","43.690441","-79.277006","128","124","465","157","82","193",
"1","2.42271","43.690457","-79.276995","128","124","467","157","82","195",
"1","2.42457","43.690473","-79.276984","128","124","469","158","82","197",
"1","2.42661","43.690489","-79.276963","128","124","469","158","82","199",
"1","2.42882","43.690505","-79.276952","128","124","469","159","82","202",
"1","2.43102","43.690521","-79.276931","128","124","469","159","82","205",
"1","2.43288","43.690538","-79.27692","128","124","471","159","82","208",
"1","2.43473","43.690548","-79.276909","128","124","473","158","82","210",
"1","2.43672","43.690564","-79.276888","128","124","472","158","80","211",
"1","2.43889","43.69058","-79.276877","128","124","471","158","78","214",
"1","2.44106","43.690597","-79.276856","128","124","470","157","75","217",
"1","2.4431","43.690613","-79.276845","128","124","471","157","73","217",
"1","2.44512","43.690629","-79.276823","128","124","472","156","71","215",
"1","2.44693","43.690645","-79.276802","128","124","469","156","68","213",
"1","2.44829","43.690661","-79.27678","128","124","467","157","66","210",
"1","2.44965","43.690677","-79.27677","128","124","465","157","66","206",
"1","2.45257","43.690693","-79.276748","128","124","466","157","68","204",
"1","2.45601","43.690709","-79.276738","128","124","467","156","71","205",
"1","2.45938","43.690725","-79.276716","128","124","468","156","73","206",
"1","2.46246","43.690741","-79.276695","128","124","468","155","75","208",
"1","2.46553","43.690757","-79.276684","128","124","466","155","78","210",
"1","2.46839","43.690779","-79.276662","128","124","456","155","80","212",
"1","2.47112","43.690795","-79.276652","128","124","446","155","82","214",
"1","2.47385","43.690811","-79.27663","128","124","439","155","83","216",
"1","2.47666","43.690833","-79.276609","128","124","432","155","83","218",
"1","2.47947","43.690849","-79.276598","128","125","427","155","84","220",
"1","2.48164","43.690865","-79.276577","128","125","435","155","84","221",
"1","2.48323","43.690886","-79.276566","128","125","444","155","85","222",
"1","2.48482","43.690902","-79.276544","128","125","453","155","86","223",
"1","2.48593","43.690918","-79.276534","128","125","463","155","86","225",
"1","2.48702","43.690929","-79.276512","128","125","474","154","85","228",
"1","2.48847","43.690945","-79.276502","128","125","475","154","84","231",
"1","2.49045","43.690956","-79.27648","128","125","476","154","84","228",
"1","2.49242","43.690972","-79.276459","128","125","473","154","83","223",
"1","2.49503","43.690983","-79.276448","128","125","468","154","83","220",
"1","2.49777","43.690993","-79.276426","128","125","462","154","82","218",
"1","2.50037","43.69101","-79.276405","128","125","460","154","82","216",
"1","2.50267","43.69102","-79.276384","128","125","460","155","82","216",
"1","2.50496","43.691031","-79.276362","128","125","459","155","82","216",
"1","2.50744","43.691047","-79.276341","128","125","455","155","82","215",
"1","2.50999","43.691058","-79.276319","128","126","452","155","81","212",
"1","2.51249","43.691069","-79.276298","128","126","451","156","81","209",
"1","2.51471","43.691079","-79.276276","128","126","450","156","81","210",
"1","2.51692","43.69109","-79.276255","128","126","450","156","81","214",
"1","2.51902","43.691095","-79.276223","128","126","450","156","79","217",
"1","2.52103","43.691106","-79.276201","128","126","451","157","78","222",
"1","2.52306","43.691112","-79.27618","128","126","452","157","77","226",
"1","2.52515","43.691117","-79.276147","128","126","453","157","76","229",
"1","2.52725","43.691122","-79.276126","128","126","455","157","74","230",
"1","2.52957","43.691128","-79.276094","128","126","455","157","73","231",
"1","2.5321","43.691128","-79.276062","128","126","456","157","73","230",
"1","2.53463","43.691133","-79.27604","128","126","455","157","75","228",
"1","2.53735","43.691138","-79.276008","128","126","452","157","77","225",
"1","2.54008","43.691144","-79.275976","128","126","450","157","79","224",
"1","2.54256","43.691149","-79.275954","128","126","452","157","80","222",
"1","2.54465","43.69116","-79.275933","128","126","453","157","82","221",
"1","2.54674","43.691171","-79.275901","128","126","452","157","84","219",
"1","2.54919","43.691181","-79.275879","128","126","448","158","85","217",
"1","2.55172","43.691192","-79.275858","128","126","444","158","85","215",
"1","2.55419","43.691203","-79.275836","128","126","446","159","84","213",
"1","2.55652","43.691219","-79.275815","128","126","448","159","84","211",
"1","2.55885","43.69123","-79.275793","128","126","450","159","84","209",
"1","2.5611","43.69124","-79.275772","128","126","449","160","84","207",
"1","2.56331","43.691251","-79.275751","128","126","449","160","84","207",
"1","2.56552","43.691267","-79.275729","128","126","449","160","84","206",
"1","2.56775","43.691278","-79.275708","128","126","449","160","83","207",
"1","2.56997","43.691289","-79.275686","128","126","449","160","83","209",
"1","2.57203","43.691299","-79.275665","128","126","451","160","83","210",
"1","2.57398","43.691315","-79.275643","128","126","453","160","82","208",
"1","2.57594","43.691326","-79.275622","128","126","454","160","82","206",
"1","2.57803","43.691337","-79.2756","128","128","455","160","82","204",
"1","2.58013","43.691348","-79.275579","128","128","456","160","82","203",
"1","2.58209","43.691364","-79.275568","128","128","458","160","82","203",
"1","2.58391","43.691374","-79.275547","128","128","461","160","83","200",
"1","2.58573","43.691385","-79.275525","128","128","464","160","83","197",
"1","2.58729","43.691401","-79.275504","128","128","468","160","84","195",
"1","2.58882","43.691412","-79.275482","128","128","472","160","84","192",
"1","2.59052","43.691423","-79.275461","128","128","473","160","84","190",
"1","2.59251","43.691433","-79.275439","128","128","473","160","85","189",
"1","2.5945","43.691444","-79.275418","129","128","471","160","84","188",
"1","2.59734","43.691455","-79.275396","129","128","466","160","84","187",
"1","2.60036","43.691466","-79.275375","129","128","461","160","84","186",
"1","2.60323","43.691476","-79.275354","129","128","458","159","83","185",
"1","2.60565","43.691487","-79.275332","129","128","456","159","83","185",
"1","2.60807","43.691498","-79.275311","129","128","455","159","83","185",
"1","2.61017","43.691503","-79.275289","129","128","458","159","83","186",
"1","2.61212","43.691508","-79.275268","129","128","461","159","83","189",
"1","2.61407","43.691519","-79.275246","129","128","463","158","82","191",
"1","2.61601","43.691525","-79.275225","129","128","465","158","82","193",
"1","2.61795","43.691525","-79.275203","129","128","467","158","82","195",
"1","2.61981","43.691525","-79.275182","129","128","472","158","82","197",
"1","2.62162","43.691519","-79.27515","129","128","476","157","82","198",
"1","2.62345","43.691514","-79.275128","129","128","477","157","82","199",
"1","2.62564","43.691508","-79.275107","129","128","476","157","82","201",
"1","2.62783","43.691498","-79.275085","129","128","475","157","82","202",
"1","2.62992","43.691487","-79.275064","129","128","476","157","82","203",
"1","2.63191","43.691482","-79.275042","129","128","477","157","82","201",
"1","2.63391","43.691471","-79.275021","129","128","477","157","82","198",
"1","2.63609","43.69146","-79.27501","129","128","475","157","82","197",
"1","2.63828","43.691449","-79.274989","129","128","474","157","82","197",
"1","2.64073","43.691439","-79.274967","129","128","465","157","82","197",
"1","2.64361","43.691423","-79.274957","129","128","457","157","82","197",
"1","2.6465","43.691407","-79.274935","129","128","450","157","82","197",
"1","2.64915","43.691385","-79.274924","129","128","446","157","82","198",
"1","2.65173","43.691364","-79.274914","129","128","442","158","82","199",
"1","2.65415","43.691342","-79.274903","129","128","445","158","82","200",
"1","2.65607","43.691321","-79.274903","129","128","449","158","82","201",
"1","2.65798","43.691305","-79.274892","129","128","451","159","82","201",
"1","2.66031","43.691283","-79.274881","129","128","447","159","82","202",
"1","2.66282","43.691262","-79.274881","129","128","444","159","82","201",
"1","2.6653","43.69124","-79.274881","129","128","443","159","82","200",
"1","2.66751","43.691219","-79.274871","129","128","443","160","82","200",
"1","2.66972","43.691197","-79.27486","129","128","443","160","82","200",
"1","2.67208","43.691176","-79.274849","129","128","440","160","82","200",
"1","2.67454","43.69116","-79.274849","129","128","438","160","82","201",
"1","2.677","43.691138","-79.274839","129","127","438","160","82","202",
"1","2.67907","43.691117","-79.274839","129","127","440","160","82","201",
"1","2.68113","43.691095","-79.274828","129","127","442","160","82","198",
"1","2.68331","43.691079","-79.274817","129","127","442","160","82","196",
"1","2.68561","43.691058","-79.274817","129","127","442","160","82","195",
"1","2.68791","43.691036","-79.274806","129","127","443","160","82","194",
"1","2.69002","43.69102","-79.274796","129","127","445","160","82","194",
"1","2.6921","43.690999","-79.274796","129","127","447","160","82","197",
"1","2.69414","43.690983","-79.274785","129","127","449","160","82","199",
"1","2.69612","43.690961","-79.274785","129","127","451","160","82","199",
"1","2.6981","43.69094","-79.274774","128","127","452","160","82","198",
"1","2.70007","43.690924","-79.274763","128","127","454","161","82","198",
"1","2.70204","43.690902","-79.274763","128","127","456","161","82","198",
"1","2.70412","43.690886","-79.274753","128","127","454","161","82","199",
"1","2.70657","43.690865","-79.274742","128","127","451","161","83","196",
"1","2.70902","43.690849","-79.274742","128","126","450","161","83","193",
"1","2.71122","43.690827","-79.274731","128","126","451","160","83","190",
"1","2.7133","43.690811","-79.274731","128","126","451","160","84","191",
"1","2.71541","43.69079","-79.274721","128","126","451","160","84","192",
"1","2.71779","43.690768","-79.274721","128","126","450","160","83","192",
"1","2.72017","43.690752","-79.27471","128","126","448","159","81","192",
"1","2.72267","43.690731","-79.27471","128","126","448","159","78","193",
"1","2.72526","43.690709","-79.274699","128","126","448","159","76","193",
"1","2.72785","43.690688","-79.274699","128","126","448","159","73","194",
"1","2.73021","43.690672","-79.274699","128","126","449","160","71","194",
"1","2.73257","43.69065","-79.274688","128","126","450","160","68","193",
"1","2.7349","43.690629","-79.274688","128","126","449","160","68","194",
"1","2.73719","43.690607","-79.274678","128","126","448","160","68","194",
"1","2.73948","43.690591","-79.274678","128","126","448","160","69","194",
"1","2.74108","43.690591","-79.274678","128","126","450","160","70","194",
"1","2.74258","43.690548","-79.274667","128","126","452","160","70","194",
"1","2.74433","43.690532","-79.274667","128","126","458","160","71","193",
"1","2.74658","43.690511","-79.274656","128","126","465","160","72","192",
"1","2.74883","43.690495","-79.274656","128","126","469","160","73","190",
"1","2.75113","43.690473","-79.274645","128","126","466","160","74","189",
"1","2.75345","43.690457","-79.274645","128","126","463","160","75","188",
"1","2.75572","43.690441","-79.274635","128","126","462","160","77","186",
"1","2.75786","43.690419","-79.274635","128","126","462","160","78","185",
"1","2.76","43.690403","-79.274624","128","126","461","160","80","184",
"1","2.76194","43.690382","-79.274624","128","126","463","160","81","182",
"1","2.76379","43.690366","-79.274624","128","126","464","160","82","180",
"1","2.76565","43.69035","-79.274624","128","126","465","160","82","178",
"1","2.7676","43.690328","-79.274624","128","126","465","160","82","178",
"1","2.76955","43.690312","-79.274624","128","126","465","160","82","179",
"1","2.77164","43.690296","-79.274635","128","126","463","160","82","179",
"1","2.77384","43.690275","-79.274635","128","127","462","160","82","182",
"1","2.77605","43.690259","-79.274635","128","127","463","160","82","186",
"1","2.77767","43.690242","-79.274645","128","127","466","160","81","188",
"1","2.77929","43.690221","-79.274645","128","127","469","160","79","187",
