"Duration","Distance","Latitude","Longitude","AltitudeOriginal","AltitudeCorrected","HeartRate","Cadence","PowerCalculated",
"1","2.7994","43.684835","-79.280428","130","130","148","76","166",
"1","2.8016","43.684819","-79.280439","130","130","147","75","165",
"1","2.8037","43.684803","-79.28045","130","130","147","74","164",
"1","2.8056","43.684787","-79.28045","130","130","147","73","164",
"1","2.8075","43.684765","-79.28046","130","130","147","72","164",
"1","2.8093","43.684749","-79.280471","130","130","147","72","164",
"1","2.8108","43.684733","-79.280482","130","130","147","74","164",
"1","2.8123","43.684717","-79.280482","130","130","147","75","164",
"1","2.8139","43.684701","-79.280493","130","130","147","76","164",
"1","2.8159","43.684685","-79.280503","130","130","147","78","165",
"1","2.8179","43.684669","-79.280503","130","130","147","79","166",
"1","2.8201","43.684669","-79.280503","130","130","147","81","167",
"1","2.8224","43.684637","-79.280525","130","130","147","82","168",
"1","2.8246","43.684621","-79.280536","130","130","147","82","168",
"1","2.8267","43.684604","-79.280546","130","130","147","82","168",
"1","2.8287","43.684583","-79.280557","130","130","147","82","170",
"1","2.8306","43.684572","-79.280568","130","130","147","82","170",
"1","2.8326","43.684556","-79.280578","130","130","148","82","170",
"1","2.8345","43.68454","-79.280589","130","130","148","82","169",
"1","2.8366","43.68454","-79.280589","130","130","148","82","169",
"1","2.8388","43.684503","-79.280611","130","130","148","82","169",
"1","2.8408","43.684486","-79.280621","131","130","148","82","170",
"1","2.8426","43.68447","-79.280632","131","130","148","82","171",
"1","2.8445","43.684454","-79.280643","131","130","149","82","173",
"1","2.8466","43.684438","-79.280654","131","130","149","82","174",
"1","2.8488","43.684422","-79.280664","131","130","150","82","173",
"1","2.8509","43.684406","-79.280675","131","130","150","81","173",
"1","2.8529","43.684406","-79.280675","131","130","150","81","172",
"1","2.8549","43.684374","-79.280697","131","130","150","80","172",
"1","2.8572","43.684358","-79.280707","131","130","150","79","172",
"1","2.8596","43.684342","-79.280718","131","130","150","79","174",
"1","2.8617","43.684326","-79.280729","131","130","150","78","176",
"1","2.8636","43.684309","-79.28075","131","130","150","78","176",
"1","2.8654","43.684293","-79.280761","131","130","150","78","175",
"1","2.8673","43.684277","-79.280772","131","130","150","78","175",
"1","2.8691","43.684261","-79.280782","131","130","150","79","174",
"1","2.8711","43.684245","-79.280793","131","130","150","79","173",
"1","2.8731","43.684229","-79.280804","131","130","150","80","172",
"1","2.8751","43.684213","-79.280815","131","130","150","81","173",
"1","2.8769","43.684197","-79.280825","131","130","150","81","173",
"1","2.8786","43.684181","-79.280836","131","130","150","80","172",
"1","2.8804","43.684165","-79.280847","131","130","150","78","171",
"1","2.8825","43.684148","-79.280857","131","130","150","76","170",
"1","2.8845","43.684132","-79.280868","131","130","150","74","170",
"1","2.8869","43.684116","-79.28089","131","130","150","71","170",
"1","2.8894","43.6841","-79.2809","131","130","150","69","169",
"1","2.8919","43.684084","-79.280911","131","130","150","67","168",
"1","2.8938","43.684073","-79.280922","131","130","150","66","169",
"1","2.8956","43.684057","-79.280943","131","130","150","68","171",
"1","2.8974","43.684041","-79.280954","131","130","150","69","173",
"1","2.8991","43.684025","-79.280965","131","130","150","71","172",
"1","2.9009","43.684009","-79.280975","131","130","150","72","171",
"1","2.9028","43.683993","-79.280986","131","130","150","74","169",
"1","2.9047","43.683977","-79.280997","131","130","150","76","168",
"1","2.9066","43.683961","-79.281008","131","130","150","77","166",
"1","2.9085","43.683945","-79.281008","131","130","150","77","166",
"1","2.9104","43.683929","-79.281029","131","130","150","78","166",
"1","2.9123","43.683912","-79.28104","131","130","150","79","166",
"1","2.9143","43.683896","-79.281051","131","130","150","80","166",
"1","2.9162","43.68388","-79.281061","131","130","151","80","165",
"1","2.9183","43.68387","-79.281072","131","130","151","81","163",
"1","2.9203","43.683853","-79.281083","131","130","151","81","160",
"1","2.9227","43.683837","-79.281093","131","130","151","80","158",
"1","2.9252","43.683821","-79.281104","131","130","152","79","158",
"1","2.9276","43.683805","-79.281115","131","130","152","77","159",
"1","2.9292","43.683789","-79.281136","131","130","152","76","159",
"1","2.9309","43.683778","-79.281147","131","130","151","75","159",
"1","2.9324","43.683762","-79.281158","131","130","151","74","159",
"1","2.934","43.683746","-79.281169","131","130","151","74","159",
"1","2.9356","43.68373","-79.281179","131","130","151","75","159",
"1","2.9374","43.683719","-79.28119","131","130","152","76","159",
"1","2.9391","43.683719","-79.28119","131","130","152","77","159",
"1","2.941","43.683687","-79.281211","131","130","152","78","160",
"1","2.9429","43.683676","-79.281222","131","130","152","80","159",
"1","2.9447","43.68366","-79.281233","131","130","152","81","159",
"1","2.9465","43.68365","-79.281244","131","130","151","81","158",
"1","2.9483","43.683634","-79.281254","131","130","151","81","157",
"1","2.9501","43.683617","-79.281265","131","130","151","81","157",
"1","2.9522","43.683601","-79.281276","131","130","151","81","155",
"1","2.9543","43.683585","-79.281276","131","130","151","82","154",
"1","2.9561","43.683569","-79.281287","131","130","151","82","152",
"1","2.9579","43.683553","-79.281297","131","130","151","82","153",
"1","2.9597","43.683542","-79.281308","131","130","151","82","153",
"1","2.9616","43.683526","-79.281319","131","130","151","82","154",
"1","2.9635","43.68351","-79.281319","131","130","151","82","156",
"1","2.9655","43.683494","-79.28133","131","130","151","82","157",
"1","2.9676","43.683478","-79.281351","131","130","151","82","158",
"1","2.9697","43.683462","-79.281362","131","130","151","82","159",
"1","2.9715","43.683451","-79.281372","131","130","151","82","160",
"1","2.9733","43.683435","-79.281383","131","130","152","81","160",
"1","2.9751","43.683419","-79.281394","131","130","152","80","161",
"1","2.977","43.683403","-79.281405","131","130","152","79","161",
"1","2.9789","43.683392","-79.281415","131","130","153","77","162",
"1","2.9808","43.683376","-79.281426","131","130","153","76","163",
"1","2.9828","43.68336","-79.281448","131","130","153","75","164",
"1","2.9847","43.683344","-79.281458","131","130","152","74","165",
"1","2.9865","43.683333","-79.281469","131","130","152","74","164",
"1","2.9884","43.683317","-79.28148","131","130","152","75","163",
"1","2.9904","43.683301","-79.281501","131","130","152","76","162",
"1","2.9924","43.683285","-79.281512","131","130","152","77","161",
"1","2.9945","43.683269","-79.281523","131","130","151","79","159",
"1","2.9967","43.683253","-79.281533","131","130","151","80","159",
"1","2.9988","43.683237","-79.281544","131","130","151","81","158",
"1","3.0009","43.68322","-79.281555","131","130","151","82","157",
"1","3.003","43.683204","-79.281566","131","130","151","82","158",
"1","3.0051","43.683188","-79.281576","131","130","151","82","158",
"1","3.007","43.683172","-79.281587","131","130","151","82","159",
"1","3.009","43.683156","-79.281598","131","130","151","82","159",
"1","3.0112","43.68314","-79.281598","131","130","151","82","159",
"1","3.0137","43.683124","-79.281619","131","130","151","82","159",
"1","3.0161","43.683108","-79.281619","131","130","151","82","158",
"1","3.0177","43.683092","-79.28163","131","130","151","82","159",
"1","3.0193","43.683076","-79.281641","131","130","151","82","160",
"1","3.0208","43.68306","-79.281641","131","130","151","82","161",
"1","3.0221","43.683043","-79.281651","131","129","151","82","162",
"1","3.0235","43.683027","-79.281662","131","129","151","82","162",
"1","3.0254","43.683011","-79.281673","131","129","152","82","161",
"1","3.0272","43.682995","-79.281673","131","129","152","82","159",
"1","3.0291","43.682979","-79.281684","131","129","152","82","158",
"1","3.0311","43.682963","-79.281694","131","129","152","82","159",
"1","3.0331","43.682947","-79.281705","131","129","152","82","159",
"1","3.0351","43.682936","-79.281705","131","129","152","82","161",
"1","3.0371","43.68292","-79.281716","131","129","151","82","165",
"1","3.039","43.682904","-79.281726","131","129","151","82","168",
"1","3.0408","43.682888","-79.281748","131","129","151","82","168",
"1","3.0426","43.682872","-79.281759","131","129","151","82","167",
"1","3.0447","43.682861","-79.281769","131","129","150","82","167",
"1","3.0469","43.682845","-79.281791","131","129","150","82","168",
"1","3.049","43.682834","-79.281802","131","129","150","82","169",
"1","3.0511","43.682818","-79.281823","131","129","150","82","171",
"1","3.0532","43.682802","-79.281834","131","129","149","82","172",
"1","3.0549","43.682791","-79.281855","131","129","149","81","174",
"1","3.0565","43.682775","-79.281866","131","129","149","81","174",
"1","3.0581","43.682759","-79.281877","131","129","149","80","174",
"1","3.0604","43.682748","-79.281898","131","129","148","79","175",
"1","3.0627","43.682743","-79.28192","131","129","148","79","175",
"1","3.0653","43.682738","-79.281952","131","129","148","78","175",
"1","3.0683","43.682738","-79.281973","131","129","147","78","175",
"1","3.0712","43.682738","-79.282005","131","129","147","78","175",
"1","3.0735","43.682738","-79.282038","131","129","147","78","174",
"1","3.0757","43.682738","-79.282059","131","129","148","79","173",
"1","3.0778","43.682743","-79.282091","131","129","148","79","172",
"1","3.0798","43.682743","-79.282113","131","129","148","80","171",
"1","3.0818","43.682748","-79.282145","131","129","148","81","169",
"1","3.0837","43.682748","-79.282166","131","129","148","81","169",
"1","3.0855","43.682754","-79.282199","131","129","148","81","169",
"1","3.0874","43.682748","-79.28222","131","128","148","81","168",
"1","3.0893","43.682748","-79.282252","131","128","148","80","171",
"1","3.0913","43.682743","-79.282274","131","128","148","80","173",
"1","3.0933","43.682738","-79.282295","131","128","148","79","176",
"1","3.0953","43.682732","-79.282317","131","128","149","79","176",
"1","3.0974","43.682727","-79.282338","131","128","149","78","176",
"1","3.0993","43.682722","-79.282359","131","128","149","78","173",
"1","3.1013","43.682711","-79.282381","131","128","149","79","168",
"1","3.1029","43.682705","-79.282413","131","128","150","79","164",
"1","3.1044","43.6827","-79.282435","131","128","150","79","163",
"1","3.1058","43.682695","-79.282456","131","128","150","80","161",
"1","3.1076","43.682689","-79.282477","131","128","150","80","161",
"1","3.1094","43.682684","-79.282499","131","128","149","81","162",
"1","3.1113","43.682679","-79.28252","131","128","149","81","162",
"1","3.1134","43.682673","-79.282542","131","128","148","80","164",
"1","3.1154","43.682663","-79.282563","131","128","148","80","165",
"1","3.1179","43.682657","-79.282585","131","129","147","79","166",
"1","3.1203","43.682646","-79.282606","131","129","147","79","167",
"1","3.1226","43.682641","-79.282628","131","129","147","78","167",
"1","3.1249","43.682636","-79.282649","131","129","147","78","167",
"1","3.1272","43.682625","-79.282671","131","129","147","78","167",
"1","3.1288","43.68262","-79.282692","131","129","147","78","166",
"1","3.1303","43.682614","-79.282714","131","129","147","79","167",
"1","3.1319","43.682609","-79.282735","131","129","147","79","167",
"1","3.1336","43.682604","-79.282756","131","129","147","80","168",
"1","3.1353","43.682598","-79.282778","131","129","147","81","171",
"1","3.1373","43.682593","-79.28281","131","129","147","81","174",
"1","3.1395","43.682593","-79.282832","131","129","148","82","174",
"1","3.1417","43.682587","-79.282853","131","129","148","82","175",
"1","3.1439","43.682582","-79.282874","131","129","149","82","175",
"1","3.1462","43.682577","-79.282896","131","129","149","82","175",
"1","3.1483","43.682571","-79.282928","131","129","149","82","175",
"1","3.1502","43.682566","-79.28295","131","129","149","82","173",
"1","3.1522","43.682561","-79.282971","131","129","149","82","172",
"1","3.1541","43.682555","-79.282992","131","129","149","81","170",
"1","3.1559","43.682545","-79.283014","131","129","149","81","169",
"1","3.1578","43.682545","-79.283035","131","129","149","81","168",
"1","3.1597","43.682534","-79.283057","131","129","149","81","169",
"1","3.1616","43.682528","-79.283078","131","129","149","80","170",
"1","3.1637","43.682523","-79.2831","131","129","149","80","171",
"1","3.1659","43.682518","-79.283132","131","129","149","80","171",
"1","3.168","43.682518","-79.283153","131","129","149","79","170",
"1","3.1698","43.682518","-79.283175","131","129","149","79","170",
"1","3.1717","43.682512","-79.283196","131","129","149","79","169",
"1","3.1736","43.682512","-79.283218","131","129","149","79","168",
"1","3.1756","43.682507","-79.28325","131","129","149","79","167",
"1","3.1775","43.682507","-79.283271","131","129","149","79","166",
"1","3.1794","43.682502","-79.283293","131","129","149","79","166",
"1","3.1813","43.682496","-79.283314","131","129","149","80","166",
"1","3.1831","43.682491","-79.283336","131","129","149","80","167",
"1","3.1849","43.682491","-79.283357","131","129","149","80","166",
"1","3.1867","43.682486","-79.283379","131","129","149","81","167",
"1","3.1885","43.68248","-79.2834","132","129","149","81","167",
"1","3.1904","43.68248","-79.283422","132","129","149","81","168",
"1","3.1921","43.682475","-79.283443","132","129","149","81","169",
"1","3.1936","43.682469","-79.283475","132","129","149","82","166",
"1","3.1951","43.682469","-79.283486","132","129","149","82","163",
"1","3.1969","43.682464","-79.283518","132","129","149","82","161",
"1","3.1987","43.682459","-79.283529","132","129","149","82","160",
"1","3.2006","43.682453","-79.283561","132","129","149","82","160",
"1","3.2025","43.682448","-79.283572","132","129","149","82","160",
"1","3.2044","43.682443","-79.283604","132","129","149","82","160",
"1","3.2064","43.682443","-79.283625","132","129","149","80","159",
"1","3.2084","43.682437","-79.283647","132","129","149","78","158",
"1","3.2104","43.682432","-79.283668","132","129","148","75","157",
"1","3.2122","43.682432","-79.28369","132","129","148","72","158",
"1","3.2141","43.682427","-79.283711","132","129","147","69","157",
"1","3.2162","43.682427","-79.283744","132","129","147","67","157",
"1","3.2184","43.682421","-79.283765","132","129","147","64","157",
"1","3.2204","43.682421","-79.283786","132","129","146","64","156",
"1","3.2217","43.682421","-79.283808","132","129","146","66","157",
"1","3.2229","43.682421","-79.28384","132","129","145","69","159",
"1","3.2245","43.682427","-79.283862","132","129","145","71","161",
"1","3.2261","43.682427","-79.283894","132","129","145","73","161",
"1","3.2278","43.682432","-79.283915","132","129","146","76","161",
"1","3.2298","43.682432","-79.283947","132","129","146","78","161",
"1","3.2318","43.682432","-79.283969","132","129","146","79","160",
"1","3.2335","43.682432","-79.28399","132","129","147","80","159",
"1","3.2351","43.682432","-79.284012","132","129","147","80","159",
"1","3.2367","43.682432","-79.284044","132","129","148","80","159",
"1","3.2386","43.682432","-79.284065","132","130","148","81","158",
"1","3.2404","43.682432","-79.284087","132","130","149","81","158",
"1","3.2422","43.682427","-79.284108","132","130","149","81","157",
"1","3.244","43.682427","-79.28413","132","130","149","82","156",
"1","3.2457","43.682421","-79.284162","132","130","149","82","154",
"1","3.2477","43.682421","-79.284183","132","130","150","82","154",
"1","3.2498","43.682421","-79.284183","132","130","150","82","157",
"1","3.2518","43.68241","-79.284226","132","130","150","82","161",
"1","3.2537","43.68241","-79.284248","132","130","150","82","164",
"1","3.2557","43.682405","-79.284269","132","130","150","82","167",
"1","3.2575","43.682405","-79.284291","132","130","150","81","169",
"1","3.2591","43.6824","-79.284312","132","130","150","81","169",
"1","3.2609","43.682394","-79.284334","132","130","150","80","169",
"1","3.263","43.682394","-79.284366","132","130","150","79","171",
"1","3.265","43.682389","-79.284387","132","130","149","79","174",
"1","3.2668","43.682389","-79.284409","132","130","149","78","177",
"1","3.2684","43.682384","-79.28443","132","130","149","78","178",
"1","3.2701","43.682384","-79.284452","132","130","149","78","179",
"1","3.2718","43.682378","-79.284473","132","130","148","78","179",
"1","3.2736","43.682378","-79.284505","132","130","148","79","179",
"1","3.2756","43.682373","-79.284527","132","130","148","79","180",
"1","3.2778","43.682368","-79.284548","132","130","147","80","181",
"1","3.2801","43.682368","-79.28458","132","130","147","81","181",
"1","3.2826","43.682368","-79.284602","132","130","147","81","182",
"1","3.2851","43.682368","-79.284623","132","130","147","81","184",
"1","3.2874","43.682368","-79.284655","132","130","147","81","185",
"1","3.2893","43.682373","-79.284677","132","130","148","80","185",
"1","3.2913","43.682384","-79.284709","132","130","148","80","186",
"1","3.2937","43.682394","-79.284731","132","130","148","79","186",
"1","3.2962","43.68241","-79.284741","132","130","148","79","186",
"1","3.2986","43.682427","-79.284752","132","130","147","78","186",
"1","3.3008","43.682448","-79.284763","132","130","147","78","185",
"1","3.303","43.682464","-79.284773","132","130","147","79","184",
"1","3.3049","43.682486","-79.284795","132","130","147","81","184",
"1","3.3067","43.682502","-79.284806","132","130","148","82","184",
"1","3.3086","43.682518","-79.284816","132","130","148","83","184",
"1","3.3108","43.682528","-79.284838","132","130","148","84","185",
"1","3.313","43.682545","-79.284849","132","130","148","85","185",
"1","3.3153","43.682561","-79.28487","132","130","148","85","185",
"1","3.3176","43.682577","-79.284881","132","130","148","85","183",
"1","3.3199","43.682593","-79.284891","132","130","148","84","181",
"1","3.3218","43.682609","-79.284913","132","130","148","83","178",
"1","3.3237","43.682625","-79.284924","132","130","148","83","177",
"1","3.3256","43.682641","-79.284934","132","130","148","82","176",
"1","3.3276","43.682657","-79.284945","132","130","148","82","175",
"1","3.3295","43.682673","-79.284956","132","130","148","81","173",
"1","3.331","43.682684","-79.284977","132","130","149","81","173",
"1","3.3324","43.6827","-79.284988","132","130","149","80","173",
"1","3.334","43.682716","-79.284988","132","130","150","79","174",
"1","3.3358","43.682732","-79.284999","132","130","150","79","173",
"1","3.3376","43.682748","-79.284999","132","130","150","78","174",
"1","3.3399","43.682764","-79.28501","132","130","151","78","173",
"1","3.3422","43.682786","-79.28501","132","130","151","78","173",
"1","3.3445","43.682802","-79.28502","132","130","151","78","172",
"1","3.3465","43.682818","-79.28502","132","130","152","79","171",
"1","3.3484","43.68284","-79.285031","132","130","152","79","170",
"1","3.3501","43.682856","-79.285031","132","130","151","80","169",
"1","3.3517","43.682872","-79.285042","132","130","151","81","169",
"1","3.3534","43.682888","-79.285052","132","130","151","81","169",
"1","3.3555","43.682904","-79.285063","132","130","150","82","169",
"1","3.3576","43.68292","-79.285074","132","130","150","82","169",
"1","3.3599","43.682936","-79.285085","132","130","149","82","168",
"1","3.3623","43.682958","-79.285085","132","130","149","82","169",
"1","3.3646","43.682974","-79.285095","132","130","149","82","170",
"1","3.3665","43.68299","-79.285095","132","130","148","82","171",
"1","3.3684","43.683006","-79.285095","132","130","148","82","171",
"1","3.3703","43.683027","-79.285095","132","130","148","82","171",
"1","3.3723","43.683043","-79.285106","132","130","149","82","170",
"1","3.3743","43.68306","-79.285106","132","130","149","82","169",
"1","3.3763","43.683076","-79.285106","132","130","150","82","168",
"1","3.3784","43.683097","-79.285117","132","130","150","82","167",
"1","3.3804","43.683113","-79.285117","132","130","150","82","167",
"1","3.3824","43.683129","-79.285128","132","130","149","82","167",
"1","3.3843","43.683145","-79.285128","132","130","149","82","167",
"1","3.3863","43.683161","-79.285138","132","130","149","82","168",
"1","3.3883","43.683178","-79.285138","131","130","149","82","167",
"1","3.3901","43.683194","-79.285149","131","130","150","82","166",
"1","3.3919","43.68321","-79.28516","131","130","150","82","165",
"1","3.3937","43.683226","-79.28516","131","130","150","82","162",
"1","3.3955","43.683242","-79.28517","131","130","150","82","160",
"1","3.3973","43.683258","-79.285181","131","130","150","81","159",
"1","3.3992","43.683269","-79.285203","131","130","150","81","159",
"1","3.4012","43.683279","-79.285224","131","130","149","80","160",
"1","3.4032","43.68329","-79.285246","131","130","149","79","161",
"1","3.4051","43.68329","-79.285267","131","130","149","79","162",
"1","3.407","43.68329","-79.285288","131","130","149","78","162",
"1","3.4089","43.683285","-79.285321","131","130","149","78","162",
"1","3.4106","43.683279","-79.285342","131","130","149","77","164",
"1","3.4122","43.683279","-79.285364","131","130","149","78","166",
"1","3.414","43.683274","-79.285385","131","130","149","78","168",
"1","3.4159","43.683269","-79.285417","131","130","149","78","168",
"1","3.4178","43.683263","-79.285439","131","130","149","79","167",
"1","3.4196","43.683258","-79.28546","131","130","149","79","168",
"1","3.4213","43.683253","-79.285482","131","130","149","79","168",
"1","3.423","43.683242","-79.285503","131","130","149","80","169",
"1","3.4246","43.683237","-79.285535","131","130","149","80","169",
"1","3.4263","43.683231","-79.285557","131","130","149","81","168",
"1","3.4285","43.68322","-79.285578","131","130","149","82","167",
"1","3.4309","43.683215","-79.2856","131","130","148","82","165",
"1","3.4332","43.68321","-79.285621","131","130","148","83","162",
"1","3.4353","43.683204","-79.285653","131","130","147","83","160",
"1","3.4374","43.683199","-79.285675","131","130","147","84","159",
"1","3.4399","43.683194","-79.285696","131","130","146","83","158",
"1","3.4424","43.683188","-79.285718","131","130","146","83","159",
"1","3.4449","43.683183","-79.285739","131","130","145","83","160",
"1","3.4469","43.683183","-79.285771","131","130","145","82","159",
"1","3.4488","43.683178","-79.285793","131","130","144","82","158",
"1","3.4507","43.683178","-79.285814","131","130","145","82","157",
"1","3.4527","43.683172","-79.285836","131","130","145","81","157",
"1","3.4546","43.683172","-79.285868","131","130","146","81","157",
"1","3.4564","43.683167","-79.285889","131","130","146","80","158",
"1","3.4581","43.683167","-79.285911","131","130","147","79","159",
"1","3.4596","43.683161","-79.285932","131","130","147","79","159",
"1","3.4609","43.683161","-79.285954","131","130","148","78","157",
"1","3.4621","43.683156","-79.285975","131","130","148","78","155",
"1","3.4635","43.683156","-79.285997","131","130","149","78","154",
"1","3.4649","43.683151","-79.286018","131","130","149","78","153",
"1","3.4665","43.683145","-79.286039","131","130","149","79","153",
"1","3.4685","43.683145","-79.286061","131","130","149","79","151",
"1","3.4705","43.683145","-79.286082","131","130","149","80","150",
"1","3.4721","43.68314","-79.286104","131","130","149","81","148",
"1","3.4736","43.683135","-79.286125","131","130","149","81","148",
"1","3.4752","43.683135","-79.286147","131","130","149","82","147",
"1","3.4769","43.683129","-79.286168","131","130","149","81","149",
"1","3.4787","43.683124","-79.28619","131","130","149","81","150",
"1","3.4805","43.683119","-79.286211","131","130","149","81","151",
"1","3.4824","43.683119","-79.286233","131","130","149","81","151",
"1","3.4842","43.683113","-79.286254","131","130","149","81","151",
"1","3.4859","43.683108","-79.286276","131","130","149","81","151",
"1","3.4876","43.683102","-79.286297","131","130","149","81","152",
"1","3.4895","43.683102","-79.286318","131","130","150","80","154",
"1","3.4914","43.683097","-79.28634","131","130","150","80","155",
"1","3.4934","43.683092","-79.286361","131","130","150","79","157",
"1","3.4954","43.683092","-79.286383","131","130","150","79","158",
"1","3.4974","43.683086","-79.286404","131","130","150","79","158",
"1","3.4994","43.683081","-79.286426","131","130","150","78","157",
"1","3.5013","43.683076","-79.286447","131","130","150","78","159",
"1","3.5031","43.68307","-79.286469","131","130","150","78","161",
"1","3.5055","43.683065","-79.28649","131","130","150","78","163",
"1","3.5079","43.68306","-79.286512","131","130","150","78","164",
"1","3.5101","43.683054","-79.286533","131","130","150","78","164",
"1","3.5118","43.683049","-79.286554","131","130","151","78","166",
"1","3.5135","43.683043","-79.286576","131","130","151","77","167",
"1","3.5151","43.683038","-79.286597","131","130","151","78","168",
"1","3.5167","43.683033","-79.28663","131","130","151","78","170",
"1","3.5184","43.683027","-79.286651","131","130","151","79","172",
"1","3.5203","43.683022","-79.286672","131","130","151","79","173",
"1","3.5223","43.683022","-79.286672","131","130","151","80","173",
"1","3.5241","43.683011","-79.286715","131","130","150","81","173",
"1","3.526","43.683001","-79.286737","131","130","150","81","172",
"1","3.5279","43.682995","-79.286758","131","130","150","82","172",
"1","3.5301","43.68299","-79.28678","131","130","150","82","172",
"1","3.5322","43.682984","-79.286801","131","130","150","82","173",
"1","3.5343","43.682979","-79.286823","131","130","150","82","174",
"1","3.5363","43.682974","-79.286855","131","130","150","82","173",
"1","3.5383","43.682968","-79.286876","131","130","150","82","172",
"1","3.5405","43.682963","-79.286898","131","130","150","82","172",
"1","3.5428","43.682958","-79.286919","131","130","149","81","173",
"1","3.545","43.682952","-79.286941","131","130","149","81","173",
"1","3.5473","43.682947","-79.286973","131","130","149","80","174",
"1","3.5495","43.682936","-79.286994","131","130","149","79","175",
"1","3.5516","43.682931","-79.287016","131","130","149","79","175",
"1","3.5536","43.682925","-79.287048","131","130","149","78","175",
"1","3.5556","43.68292","-79.287069","131","130","149","78","173",
"1","3.5574","43.682915","-79.287091","131","130","149","78","174",
"1","3.5592","43.682904","-79.287112","131","130","149","78","175",
"1","3.5614","43.682899","-79.287145","131","130","148","79","175",
"1","3.5636","43.682893","-79.287166","131","130","148","79","175",
"1","3.5657","43.682888","-79.287187","131","130","148","80","175",
"1","3.5678","43.682882","-79.287209","131","130","147","81","175",
"1","3.5699","43.682877","-79.287241","131","130","147","81","176",
"1","3.5719","43.682872","-79.287263","131","130","147","82","177",
"1","3.5739","43.682866","-79.287284","131","130","147","82","177",
"1","3.5758","43.682861","-79.287305","131","130","147","82","177",
"1","3.5776","43.682856","-79.287338","131","130","147","82","175",
"1","3.5795","43.68285","-79.287359","131","130","147","82","172",
"1","3.5813","43.68284","-79.287381","131","130","148","82","170",
"1","3.583","43.682829","-79.287402","131","130","148","82","168",
"1","3.5846","43.682818","-79.287413","131","130","148","82","167",
"1","3.5867","43.682807","-79.287434","131","130","149","82","167",
"1","3.5888","43.682802","-79.287456","131","130","149","81","168",
"1","3.5908","43.682791","-79.287477","131","130","149","81","169",
"1","3.5929","43.682786","-79.287499","131","130","149","81","168",
"1","3.5949","43.682781","-79.28752","131","130","149","81","167",
"1","3.5971","43.682775","-79.287552","131","130","149","81","167",
"1","3.5994","43.68277","-79.287574","131","130","149","81","167",
"1","3.6016","43.682764","-79.287595","131","130","149","80","168",
"1","3.6039","43.682759","-79.287617","131","130","149","80","170",
"1","3.6061","43.682754","-79.287638","131","130","150","79","173",
"1","3.6078","43.682748","-79.28767","131","130","150","79","176",
"1","3.6093","43.682743","-79.287692","131","130","150","78","180",
"1","3.6107","43.682738","-79.287713","131","130","151","77","183",
"1","3.6123","43.682738","-79.287745","131","130","151","77","185",
"1","3.6139","43.682732","-79.287767","131","130","151","78","187",
"1","3.6159","43.682732","-79.287788","131","130","151","79","188",
"1","3.618","43.682727","-79.28782","131","130","151","80","188",
"1","3.6201","43.682722","-79.287842","131","130","151","80","187",
"1","3.6221","43.682722","-79.287863","131","130","151","81","187",
"1","3.6241","43.682711","-79.287885","131","130","151","82","187",
"1","3.6262","43.682705","-79.287917","131","130","151","82","187",
"1","3.6283","43.6827","-79.287938","131","130","151","82","185",
"1","3.6305","43.682695","-79.28796","131","130","150","82","184",
"1","3.6332","43.682695","-79.287992","132","130","150","82","183",
"1","3.636","43.682695","-79.288014","132","130","150","82","182",
"1","3.6389","43.682695","-79.288046","132","130","150","82","181",
"1","3.6418","43.682705","-79.288067","132","130","150","82","181",
"1","3.6448","43.682716","-79.288099","132","130","150","81","181",
"1","3.6471","43.682727","-79.288121","131","130","150","81","181",
"1","3.6493","43.682738","-79.288142","131","130","150","80","180",
"1","3.6514","43.682748","-79.288164","131","130","150","79","179",
"1","3.6533","43.682764","-79.288196","131","130","150","79","179",
"1","3.6552","43.682775","-79.288207","131","130","150","78","179",
"1","3.6573","43.682791","-79.288228","131","130","150","78","179",
"1","3.6593","43.682802","-79.28825","131","130","150","78","180",
"1","3.6613","43.682813","-79.28826","131","130","150","78","181",
"1","3.663","43.682823","-79.288282","131","130","150","79","181",
"1","3.6648","43.682829","-79.288303","131","130","149","79","181",
"1","3.6667","43.68284","-79.288325","131","130","149","80","181",
"1","3.6687","43.682845","-79.288346","131","130","149","81","179",
"1","3.6707","43.68285","-79.288378","131","130","148","81","176",
"1","3.6723","43.682856","-79.2884","131","130","148","82","172",
"1","3.6739","43.682856","-79.288421","131","130","148","82","168",
"1","3.6753","43.682861","-79.288443","131","130","148","82","164",
"1","3.6767","43.682856","-79.288464","131","130","148","82","165",
"1","3.678","43.68285","-79.288486","131","130","148","82","166",
"1","3.68","43.682845","-79.288507","131","130","148","82","165",
"1","3.682","43.682834","-79.288529","131","130","149","82","164",
"1","3.6841","43.682823","-79.28855","131","130","149","81","163",
"1","3.6864","43.682818","-79.288571","131","130","149","80","161",
"1","3.6886","43.682807","-79.288593","131","130","149","79","160",
"1","3.6908","43.682797","-79.288614","131","130","149","78","160",
"1","3.693","43.682791","-79.288636","131","130","150","77","162",
"1","3.6951","43.682786","-79.288657","131","130","150","76","164",
"1","3.6971","43.682781","-79.288689","131","130","150","75","164",
"1","3.6992","43.682781","-79.288711","131","130","149","75","163",
"1","3.7009","43.682775","-79.288732","131","130","149","76","163",
"1","3.7025","43.682775","-79.288754","131","130","149","76","164",
"1","3.7043","43.68277","-79.288786","131","130","149","77","164",
"1","3.7069","43.68277","-79.288808","131","130","149","78","167",
